Book_ID,Title,Author,Genre,Published_Year,Cost_Price,Sale_Price,Stock,Rating,Reviews,Format,Publisher
B800821,Sport sense good interest.,Mathew Hicks,Fantasy,2011-12-01,28.6,37.46,273,4.5,4891,Ebook,Oxford Press
B917494,Music other as build.,Dr. Jessica Medina,Fiction,2011-03-08,44.04,57.54,396,4.0,1171,Hardcover,Oxford Press
B782631,Wish American something language.,Katherine Rodriguez,Thriller,2000-12-15,17.25,21.55,103,4.2,2736,Ebook,Oxford Press
B689235,National security development government.,Joshua Pitts,Thriller,1999-05-15,45.14,55.33,495,5.0,591,Hardcover,Oxford Press
B982762,Eat area.,James Richardson,History,2001-07-25,34.36,45.27,155,3.5,1506,Ebook,Pearson
B877861,Experience recently week free.,Alexander Martinez,Self-Help,1983-06-27,20.54,27.83,411,4.2,4835,Paperback,HarperCollins
B301806,Senior economy.,Deanna Adkins,Thriller,2019-12-01,13.5,17.24,452,3.2,4756,Paperback,Pearson
B956403,Pull success investment.,Jamie Perkins,Self-Help,1999-12-13,40.13,54.95,247,3.0,4011,Paperback,Simon & Schuster
B687947,Behind affect country follow green.,Gina Newton,Thriller,1983-07-05,47.23,69.89,351,4.8,521,Paperback,Penguin
B586972,Where question nearly.,Curtis Roberts,Self-Help,1984-06-26,43.37,61.22,70,4.7,3878,Hardcover,HarperCollins
B595055,West pretty report tax.,Christopher Dixon,Biography,2004-11-23,46.74,58.01,103,3.1,4070,Ebook,Penguin
B521767,Officer level.,Jamie Rose,Biography,2010-07-20,37.84,47.68,120,3.3,4884,Hardcover,HarperCollins
B913831,Kid Mrs responsibility hand lot.,Andrew Smith,Science Fiction,1994-02-10,35.87,46.1,26,3.3,4922,Ebook,Penguin
B731889,Between sense physical cut.,Vanessa White,Romance,2011-01-19,14.55,16.82,119,3.2,1323,Paperback,Oxford Press
B428316,Free father shake three they.,Melissa Griffith,Biography,2005-06-26,16.58,20.91,392,4.4,3299,Audiobook,Oxford Press
B666650,Suggest girl.,Dr. Jill Foley,Romance,1994-09-10,6.21,8.28,403,3.8,2037,Paperback,Simon & Schuster
B180559,Name air century area.,Mr. David Gomez,Fiction,1993-11-29,32.82,45.17,66,3.7,2361,Hardcover,Oxford Press
B822068,Bill ok full president hair.,Charles Howard,Biography,2017-04-21,23.62,32.75,412,3.7,247,Hardcover,Macmillan
B247304,Anything because risk major.,Brittney Williams,Self-Help,1978-04-15,31.46,46.05,375,3.9,4692,Hardcover,Penguin
B194973,Quickly agreement Democrat hour.,David Harris,Biography,1994-09-06,6.25,9.0,147,4.4,722,Hardcover,Simon & Schuster
B866281,Last similar race answer as.,Sharon May,Mystery,2000-10-06,13.65,18.38,384,4.8,4697,Ebook,Pearson
B357418,Thought suddenly young floor.,Mark Johnson,Thriller,2013-04-10,9.2,12.35,304,3.4,2898,Paperback,Macmillan
B264255,Treatment several commercial.,David Mccullough,Self-Help,1982-10-16,31.04,35.22,412,4.8,540,Paperback,Oxford Press
B501379,Direction green take mean.,Hector Deleon,Thriller,1982-07-21,32.99,44.09,309,4.9,3808,Paperback,Simon & Schuster
B257740,For though quickly.,Luis Burke,Fiction,1995-05-31,49.99,68.89,222,3.9,4949,Hardcover,Oxford Press
B279971,Admit base partner.,David Mcconnell,History,1985-01-16,45.05,58.59,472,4.7,662,Audiobook,Macmillan
B445449,Result style Republican above.,Cynthia Lynn,History,1988-01-05,44.19,51.13,17,3.6,281,Hardcover,Pearson
B114307,Each method million throughout.,Andrew Park,Biography,2014-07-22,41.19,60.99,58,4.1,670,Audiobook,Hachette
B982000,Issue enjoy American.,Andrew Davis,Science Fiction,2001-08-21,10.78,12.76,246,3.9,3198,Paperback,Simon & Schuster
B812379,Worry according create.,Cynthia Miller,Biography,1987-10-04,26.72,33.9,68,3.6,618,Hardcover,Macmillan
B319585,Yeah marriage company against.,Mrs. Jessica Robinson MD,Thriller,2004-10-09,35.93,50.67,287,4.4,1467,Paperback,HarperCollins
B663650,Scientist report per east should.,Kevin Herman,Fantasy,2022-11-09,49.27,62.36,481,4.3,4145,Hardcover,Oxford Press
B351686,Environment kind.,Diana Lee,History,2015-05-19,7.41,10.21,115,4.6,4990,Paperback,Penguin
B851024,Experience especially magazine family dog.,Kimberly Douglas,Science Fiction,1985-10-09,19.69,23.32,441,4.8,4037,Ebook,Macmillan
B467125,Serve chair.,Dr. Erik Carson,Self-Help,2022-06-29,47.03,54.06,64,4.4,400,Paperback,Penguin
B717812,Result environmental.,Austin Hines,Mystery,2000-08-11,47.28,64.55,383,3.7,1623,Ebook,Oxford Press
B790069,Sound computer argue would.,Kristie Abbott,Thriller,2021-07-28,12.54,16.93,242,3.7,4070,Hardcover,HarperCollins
B768069,Truth simple company.,Daniel Dunn,Fantasy,2002-04-11,26.24,30.73,455,4.5,2950,Paperback,Pearson
B727476,Arrive lawyer dog service.,Jordan Anderson,Thriller,2018-11-15,20.09,27.59,214,4.4,4165,Audiobook,Pearson
B187817,Today significant material short once.,Alexander Webster,History,1994-12-28,12.19,16.19,418,3.5,388,Audiobook,Pearson
B446671,Senior whose at nation.,Monica Avila,Biography,2020-03-17,14.82,16.73,299,3.5,2063,Ebook,Hachette
B783604,Movie against nothing job.,Gregory Drake,Fiction,1976-06-08,29.99,34.84,15,4.3,1397,Paperback,Hachette
B307102,Red total drop.,Lauren Barton,Thriller,2004-09-07,30.98,34.65,336,3.1,2026,Audiobook,HarperCollins
B303884,Style finish leave.,Heather Ballard,Mystery,2004-03-26,41.35,53.96,306,4.3,2509,Hardcover,Penguin
B391062,Party thought eye.,Ashley Wilson,Thriller,1983-07-26,36.17,49.57,43,4.5,3364,Paperback,Hachette
B306028,Voice add likely choice career.,Kimberly Mcguire,Biography,1982-09-29,44.1,50.12,410,4.9,4643,Hardcover,Hachette
B706370,Store better customer.,Jonathan Smith,Fiction,1986-03-12,12.21,18.04,487,3.5,3018,Hardcover,HarperCollins
B574653,Measure chair machine thought.,Jack Russell,History,1989-11-11,31.23,39.34,310,4.7,166,Ebook,HarperCollins
B426527,Thus thank do few.,Amy Robinson,History,2002-11-29,28.4,31.34,121,3.5,4641,Audiobook,Pearson
B759693,Road and happen.,Jeffery Morrison,Romance,2008-04-18,11.17,16.21,317,4.6,170,Audiobook,Simon & Schuster
B756053,Truth man voice.,Sheila Medina,Biography,2020-10-27,32.08,42.03,339,4.9,3058,Ebook,Hachette
B590268,Ever remain past image.,Sophia Evans,Fantasy,1988-02-04,46.99,53.31,337,4.5,4063,Hardcover,Simon & Schuster
B156026,Factor world throughout.,Angela Martinez,Science Fiction,1999-05-03,25.38,37.13,435,3.5,2053,Paperback,Oxford Press
B993850,Parent TV save time.,Dr. Maria Thomas,Self-Help,1995-03-15,49.1,55.49,135,3.7,362,Audiobook,HarperCollins
B728168,Imagine song mean.,Michael Jones,Fantasy,2002-06-07,49.45,61.56,78,3.5,2676,Paperback,Pearson
B120018,Music onto fire.,Rhonda Peters,History,2016-05-31,34.85,44.08,210,3.1,3413,Hardcover,HarperCollins
B574691,Base PM industry.,Luis Frank,Biography,2018-02-04,11.75,13.75,481,3.1,2332,Paperback,Penguin
B333379,Nearly oil consumer.,Michelle Watts,Biography,1979-05-16,26.09,35.53,74,3.7,602,Ebook,Macmillan
B322063,World upon sometimes phone society.,Mark Douglas,Thriller,1976-07-18,26.99,37.86,172,4.7,3403,Ebook,Simon & Schuster
B387560,Cultural per boy television.,Heather Brown,Biography,1997-08-27,27.34,37.67,500,4.3,4764,Paperback,Macmillan
B129487,Happy watch sense send.,Connie Arnold,Mystery,2013-05-02,48.44,65.54,283,4.4,4546,Audiobook,Penguin
B632651,Successful although raise use.,Marissa Logan,Self-Help,2015-06-17,25.27,32.05,448,4.2,464,Ebook,Penguin
B406474,Attack which four.,Sean Klein,Fantasy,1981-05-28,13.21,17.86,438,3.0,2419,Ebook,Pearson
B681643,Easy concern still.,Daniel Payne,Thriller,2024-02-23,36.18,49.19,375,3.2,4692,Hardcover,Oxford Press
B890387,Ball here move discuss reality.,Maria Simpson,Science Fiction,1980-07-22,22.8,31.17,170,3.3,4114,Audiobook,Hachette
B622852,Seat special activity way.,Dana Baldwin,Fiction,1988-07-20,36.66,41.98,156,4.1,4735,Paperback,Hachette
B218535,Once order.,Zachary Todd,History,1999-05-23,9.34,13.23,298,3.8,1182,Hardcover,Oxford Press
B800247,Themselves use mother least.,Dr. Cheryl Guerrero,Thriller,2005-06-25,20.1,23.83,203,4.0,2254,Ebook,Simon & Schuster
B217077,Decade ago.,Jeremy Spence,Thriller,2016-09-30,43.8,57.81,373,3.2,2104,Hardcover,Pearson
B637819,Off return have.,Danny Chavez,Science Fiction,2007-11-27,22.09,27.33,237,3.5,1023,Hardcover,Simon & Schuster
B405990,Environment along leg.,Joshua Lutz,Romance,1996-02-07,47.33,59.32,280,3.3,4306,Ebook,Penguin
B985900,Star western room know.,Joshua Mendoza,Mystery,1999-06-05,33.14,37.02,435,4.5,79,Ebook,Penguin
B909581,Television expert personal represent.,Robin Holmes,Romance,1999-05-15,38.96,45.19,8,4.7,3185,Audiobook,Penguin
B681676,Pretty peace expect.,Kristin Gregory,History,2009-01-19,40.99,52.84,413,3.1,3794,Hardcover,Hachette
B873775,Room benefit media.,Raymond Shaw,Self-Help,1980-08-06,18.66,26.38,489,3.5,1760,Hardcover,Oxford Press
B987958,Success down behind yard.,Rose Beck,Self-Help,1976-09-10,23.02,34.49,321,3.6,1247,Hardcover,Hachette
B288057,Cell prove.,Tony Peters MD,Fiction,1995-04-06,33.41,41.75,144,4.0,4512,Hardcover,Simon & Schuster
B676363,Commercial view federal both radio.,Rebecca Fischer,Romance,2009-03-15,45.18,57.26,103,3.1,3709,Hardcover,Oxford Press
B971245,Evening politics.,Gary Foster,Biography,2001-01-18,7.7,8.7,59,3.6,4184,Hardcover,Oxford Press
B296799,Tree into with.,Christopher Collins,Self-Help,2002-10-18,47.55,68.69,481,4.8,2981,Ebook,Hachette
B636632,Table response including.,Ryan Kaiser,Self-Help,2007-04-02,12.26,16.95,272,3.2,1050,Paperback,Oxford Press
B667188,Among hope per.,Carlos Prince,Science Fiction,2007-05-07,10.3,13.43,162,4.1,355,Audiobook,Simon & Schuster
B186046,Black production simple teacher.,Jennifer Barry,Mystery,2016-06-15,26.97,34.96,247,4.1,4393,Audiobook,Pearson
B776362,Government professional nor.,Mr. Anthony Carey DDS,Self-Help,1975-07-06,35.77,45.24,46,4.6,915,Audiobook,Macmillan
B505205,Never treatment.,James Johnston,Science Fiction,2020-04-10,28.53,41.68,179,3.2,1036,Audiobook,Simon & Schuster
B326732,Name possible provide again tell.,Mary Dunn,Thriller,2005-12-19,29.16,34.99,218,3.0,3619,Hardcover,Macmillan
B629316,Should senior.,James Mahoney,History,2002-09-17,46.29,64.99,111,3.3,2939,Paperback,Penguin
B392413,Decision upon know.,Ryan Mckenzie,Fantasy,1991-10-29,17.84,20.2,444,3.2,1896,Paperback,Macmillan
B104043,People agency good matter.,Jennifer Hudson MD,Fantasy,1997-04-23,48.18,67.61,331,4.1,4764,Audiobook,Pearson
B424946,Everybody agreement billion technology.,Jodi Perez,Thriller,2009-05-14,24.27,27.41,147,4.8,1829,Hardcover,Hachette
B869532,Pm smile benefit serious.,Christopher Rivas,Self-Help,2010-02-10,29.38,38.78,404,3.0,2807,Audiobook,Hachette
B872597,Show concern move.,Andrea Curtis,History,2006-06-18,22.79,30.53,463,4.0,777,Paperback,Pearson
B550793,Easy positive indicate item.,Gina Torres,Thriller,1987-11-10,44.05,48.52,80,3.6,1493,Hardcover,HarperCollins
B662301,Be forget.,Jennifer Guzman,History,2020-09-13,8.86,10.43,114,4.7,1873,Paperback,Simon & Schuster
B718041,Finally worker chair agree.,Michael Huerta,Science Fiction,1987-12-16,23.48,30.73,340,4.2,543,Paperback,Simon & Schuster
B204440,Direction read account.,Manuel Brooks,Self-Help,2007-06-15,38.03,47.38,297,3.6,2878,Hardcover,Oxford Press
B314595,Hear forget according.,Jodi Lopez,Science Fiction,1979-11-27,7.19,9.19,402,4.9,453,Audiobook,HarperCollins
B829770,Every instead whole mother.,Caitlin Bernard,Fiction,1983-08-01,8.07,9.18,125,4.3,2080,Hardcover,HarperCollins
B956737,Current series.,Adam Simmons,Fantasy,2018-04-01,7.4,8.78,94,4.4,176,Paperback,Oxford Press
B542027,Sing if.,Marissa Ruiz,Biography,1989-08-01,43.0,50.54,376,4.0,3708,Ebook,Pearson
B854856,Lose space become.,Scott Aguilar,Fiction,1987-10-13,40.18,59.6,413,4.1,1090,Audiobook,HarperCollins
B879659,These building success matter.,Janice Blackwell,Science Fiction,2008-01-03,17.45,19.35,190,4.7,3514,Audiobook,Pearson
B834315,Expect choose.,Sean Kennedy,History,2005-07-13,13.69,17.26,255,4.7,889,Ebook,Oxford Press
B502548,Company appear.,Desiree Lane,Biography,2023-01-03,48.88,55.08,350,3.3,3150,Paperback,Pearson
B210497,What yard woman.,Natasha Diaz,Fiction,2016-01-13,31.72,41.96,162,4.6,80,Ebook,Penguin
B953500,Great paper.,Alan Pearson,Fantasy,1997-09-23,12.03,14.5,48,3.6,3013,Hardcover,HarperCollins
B128965,Loss cause design consumer.,Destiny Cervantes,Mystery,1994-11-28,20.62,30.26,32,3.4,3252,Paperback,Penguin
B452779,Edge dog or direction.,John Bennett,Mystery,1984-06-08,9.32,12.65,444,3.6,3560,Paperback,Simon & Schuster
B172527,Sound cut science store.,Sheri Thomas,Self-Help,2011-10-22,39.88,54.42,475,4.2,222,Paperback,HarperCollins
B564054,Value poor.,Joe Hammond Jr.,Fantasy,1988-03-15,30.71,37.01,227,3.3,3733,Audiobook,Pearson
B284902,Charge Republican number claim.,Melissa Little,Romance,2014-02-22,11.67,17.46,88,4.9,717,Ebook,Simon & Schuster
B899738,Success issue agreement.,John Spencer,Thriller,1995-12-14,6.59,7.45,338,3.6,2653,Ebook,Macmillan
B368415,Billion dog own.,Emily Patton,Fiction,1980-08-05,7.51,10.22,243,3.9,512,Audiobook,Oxford Press
B300038,Animal course.,Christopher Clark,Biography,1995-01-23,19.3,25.82,490,4.5,2658,Paperback,Simon & Schuster
B665593,Care improve message summer career.,Tonya Roy,History,2018-04-24,13.21,15.04,107,4.4,2983,Ebook,Hachette
B666005,State sell difference.,Alicia Dodson,Mystery,2004-01-12,33.53,37.7,364,3.5,3555,Hardcover,Oxford Press
B945833,Deal hear system couple per.,Nicole Hayes,Biography,2021-04-13,46.58,67.97,283,3.2,1337,Ebook,Penguin
B472120,Hour job focus.,Dana Edwards,Thriller,1996-10-12,20.31,26.95,215,4.0,3855,Paperback,Macmillan
B211188,Red pick various whatever newspaper.,Crystal Hernandez,Mystery,2020-07-21,15.58,17.59,122,5.0,2725,Ebook,Simon & Schuster
B189121,Guy baby his contain.,Jeffrey Ayala,Fantasy,1999-06-04,23.04,32.76,183,4.2,827,Ebook,Macmillan
B866962,Western want rich why.,Kyle Vargas,Thriller,2004-08-26,38.73,52.7,287,4.9,4809,Hardcover,Penguin
B202900,Son consumer order positive such.,Leslie Hopkins,Mystery,2002-10-11,36.95,43.44,39,4.3,4697,Audiobook,Pearson
B225593,Begin center.,Derek Mcclain,Thriller,1984-07-16,23.04,25.49,62,4.6,3984,Hardcover,Penguin
B111097,Rule they.,Jesus Baker,Science Fiction,2023-07-09,22.74,27.36,241,3.8,1709,Paperback,Simon & Schuster
B721765,Attack fund bad hit pattern.,Amanda Keith,History,1994-11-19,24.27,27.75,269,3.6,1025,Audiobook,Pearson
B629202,Sit fact measure not character.,Jamie Grant,Mystery,1994-11-01,11.49,16.65,231,4.1,388,Hardcover,HarperCollins
B946622,Such dinner political reality.,Lisa Cross,Biography,1994-08-02,5.45,7.54,137,4.8,2305,Paperback,Simon & Schuster
B888179,Firm suffer theory.,Brittany Williams,Self-Help,1978-11-16,39.14,56.62,400,4.9,978,Paperback,Oxford Press
B573289,Nor some natural.,Trevor Carter,Biography,1998-04-24,39.49,54.52,420,3.6,3800,Paperback,Penguin
B451248,Building early improve you.,Alexander Cannon,Mystery,1997-09-05,20.88,29.48,126,3.5,4190,Hardcover,Simon & Schuster
B623129,Weight people deal.,Heather Sanchez,History,2010-10-14,8.2,10.8,290,4.3,542,Ebook,Oxford Press
B295553,Find could no happen.,Dawn Powell,Thriller,1988-09-29,20.74,23.8,391,4.5,526,Audiobook,HarperCollins
B296005,Seven strong poor represent.,Andrew Curtis,Romance,2022-03-25,22.17,32.82,327,3.9,3063,Ebook,Oxford Press
B422021,Air strategy can bill follow.,Dominic Moore,Biography,2016-06-22,11.63,16.79,22,3.5,3892,Paperback,Simon & Schuster
B454207,Example decide bag house cultural.,Shannon Adams,Mystery,1997-04-14,23.77,35.5,256,3.1,1361,Ebook,Simon & Schuster
B469567,Deal guess.,Norman Rice,Fantasy,1982-08-07,37.4,52.68,364,4.7,4196,Audiobook,Hachette
B709116,Professional out entire father benefit.,Alan Banks,Fantasy,1991-01-24,34.65,46.5,457,3.3,3482,Audiobook,HarperCollins
B805915,Trouble any country couple you.,Lindsay Wise,Mystery,1988-05-19,45.25,52.92,136,4.2,3108,Audiobook,Hachette
B543132,Cup wonder attorney.,Corey Murphy,Biography,1979-02-15,9.78,12.14,380,3.9,3663,Ebook,Hachette
B817466,Quite movement glass though.,Karen Love,Mystery,1989-02-06,24.89,34.02,69,4.4,1909,Hardcover,Hachette
B452371,Bed official.,Robert Curry,Mystery,1977-09-17,24.08,27.72,446,4.6,1010,Hardcover,Hachette
B718885,Media benefit.,Michael Grimes,Biography,2014-07-06,45.09,50.8,491,4.8,2514,Hardcover,Oxford Press
B879781,Boy throughout himself system.,Emily Bond,Science Fiction,2023-09-27,21.78,31.77,129,4.9,802,Hardcover,HarperCollins
B416279,Enjoy buy benefit.,Robyn Williams,Fiction,1994-01-07,45.08,49.63,262,4.2,1839,Audiobook,Penguin
B504135,Various company player.,Jasmine Murray,Romance,1983-06-25,21.55,25.65,34,3.2,1292,Paperback,Pearson
B902556,Several seek despite.,Shawn Thompson,History,2003-10-23,37.3,46.25,153,4.0,2777,Ebook,Penguin
B836557,I finally party.,Ray Brown,Romance,1990-11-04,36.54,47.15,316,4.4,2476,Audiobook,Hachette
B413782,Possible day skill.,Heather Herrera,Thriller,1991-06-16,13.69,20.24,289,4.3,2781,Paperback,Pearson
B535627,Letter officer staff unit.,Megan Pierce,Fiction,2004-03-15,15.9,20.26,458,4.9,4998,Paperback,HarperCollins
B376814,Yeah south able.,Barbara Sparks,Biography,2000-05-04,27.29,31.07,433,4.4,4535,Ebook,Pearson
B299988,Pm soldier interesting.,Mr. Keith Morgan,Fantasy,2003-11-12,46.68,55.93,391,5.0,1444,Audiobook,Oxford Press
B542684,Toward return ago fund family.,Tiffany Rogers,Fiction,1980-06-19,36.33,54.38,447,3.7,3179,Ebook,Oxford Press
B567918,Place simple they.,Richard Lowe,Mystery,1984-11-16,44.7,53.07,144,3.4,1402,Hardcover,Oxford Press
B779143,Join bar sister.,Alex Soto,Fiction,2018-03-19,24.62,36.5,89,4.2,785,Paperback,Simon & Schuster
B627624,Sometimes avoid.,Misty Richards,Science Fiction,2018-07-18,9.29,11.28,320,3.0,661,Ebook,Pearson
B287380,Want weight back scientist.,Jacob Jones,Self-Help,1980-08-02,17.46,19.83,487,4.2,149,Paperback,Penguin
B252545,Under song others few story.,Aaron Silva,History,2021-09-16,22.91,33.97,310,3.2,3500,Audiobook,Pearson
B485253,Term along whole human expect.,Kaitlyn Brown,Self-Help,2008-07-03,25.31,34.54,72,4.0,1732,Ebook,Hachette
B590981,Keep parent time.,Lindsey Hahn,Self-Help,1989-09-17,49.98,74.54,386,4.1,3448,Audiobook,Penguin
B265633,Toward look.,Theresa Tucker,Mystery,1996-08-04,20.99,25.44,421,4.7,3254,Ebook,Pearson
B955075,Notice energy.,Joseph Wilson,Science Fiction,1987-06-09,6.54,7.64,494,4.0,1196,Paperback,Oxford Press
B682716,Of himself partner manager choose.,Julie Freeman,Mystery,2013-12-28,39.24,50.26,372,3.0,1264,Hardcover,Hachette
B347487,Democratic best despite.,Mark Kelly,History,2001-04-29,8.38,9.44,492,4.1,1325,Ebook,Macmillan
B716125,Measure summer despite whether research.,Jacob Miller,Self-Help,2005-05-17,24.67,31.84,384,4.0,3465,Paperback,Penguin
B484748,Pull imagine program.,Kari Woods,Thriller,1983-10-03,26.09,29.19,168,3.7,3391,Hardcover,Pearson
B717706,Easy physical inside.,Calvin Rivera,Mystery,1995-11-12,38.73,53.62,36,3.8,3309,Ebook,Pearson
B354391,Tough indicate total.,Margaret Williams,Science Fiction,2008-12-22,40.51,56.39,164,5.0,404,Hardcover,Penguin
B325252,Enjoy fine forward stop open.,Ronald Roberts,Thriller,1982-09-05,15.65,22.95,134,4.7,4285,Hardcover,Oxford Press
B574597,Particular forward various.,Jeff Anderson,Thriller,1975-09-27,27.51,33.48,343,4.0,4310,Paperback,Penguin
B904150,Tonight camera however paper.,Jeffery Taylor,Fantasy,1995-07-23,29.95,35.49,136,3.8,2783,Audiobook,HarperCollins
B981103,Easy whole example art career.,William Hoffman,Self-Help,1987-08-14,9.1,11.43,458,4.6,647,Hardcover,Pearson
B683034,Alone term second however authority.,Cindy Duncan,Romance,2003-04-02,21.96,29.38,361,4.9,2409,Ebook,Oxford Press
B962805,Relationship health political.,Lawrence Barry,Biography,1977-12-07,15.4,19.77,436,3.8,4462,Paperback,Oxford Press
B316091,Expect whose.,Jenny Johnson,History,2006-02-26,39.49,52.04,177,4.6,16,Hardcover,Penguin
B300633,With consumer activity agree.,Catherine Knight,Science Fiction,1999-01-15,6.48,8.35,435,3.8,1899,Ebook,Simon & Schuster
B643702,This level about.,Lisa Benitez,Mystery,1992-03-14,23.24,32.42,171,4.4,250,Audiobook,Hachette
B572435,Side firm million case.,Carlos Washington,Mystery,2006-09-11,41.78,57.6,269,4.7,1300,Paperback,Pearson
B125506,Least everybody whether happy but.,Sophia Green,Self-Help,2015-11-08,13.27,17.81,22,3.8,3070,Hardcover,HarperCollins
